iter	Logloss
12895	0.1879990967
12900	0.1879860544
12905	0.1879779044
12910	0.1879632984
12915	0.187952495
12920	0.1879440726
12925	0.1879360174
12930	0.187926896
12935	0.187919907
12940	0.1879142091
12945	0.1879070305
12950	0.1878942962
12955	0.1878845115
12960	0.1878751177
12965	0.1878666242
12970	0.1878531791
12975	0.1878415701
12980	0.1878327212
12985	0.1878262297
12990	0.1878166819
12995	0.1878106998
13000	0.1877992685
13005	0.1877904551
13010	0.1877824473
13015	0.1877722599
13020	0.1877614564
13025	0.1877546924
13030	0.1877459502
13035	0.187737433
13040	0.1877306453
13045	0.187717603
13050	0.1877054372
13055	0.1876956881
13060	0.1876862943
13065	0.1876758344
13070	0.1876672343
13075	0.1876579352
13080	0.1876489679
13085	0.187640119
13090	0.1876248615
13095	0.1876145675
13100	0.1876081115
13105	0.1876006249
13110	0.187593541
13115	0.1875828916
13120	0.1875744928
13125	0.1875642461
13130	0.1875543785
13135	0.1875458732
13140	0.1875386709
13145	0.1875301537
13150	0.1875214588
13155	0.1875119347
13160	0.187501617
13165	0.1874902686
13170	0.1874805431
13175	0.1874717061
13180	0.1874605828
13185	0.1874495662
13190	0.1874404448
13195	0.1874315841
13200	0.1874224154
13205	0.1874127373
13210	0.187406459
13215	0.1873933101
13220	0.1873827554
13225	0.1873716321
13230	0.1873622265
13235	0.1873517073
13240	0.1873417449
13245	0.1873343768
13250	0.1873247935
13255	0.1873171647
13260	0.187306456
13265	0.1872943022
13270	0.1872874552
13275	0.187276024
13280	0.1872640596
13285	0.1872542868
13290	0.1872430213
13295	0.187234978
13300	0.1872280955
13305	0.1872205852
13310	0.1872145438
13315	0.1872060148
13320	0.1871995943
13325	0.1871897385
13330	0.1871808068
13335	0.1871705008
13340	0.1871610597
13345	0.1871529097
13350	0.1871391922
13355	0.1871303788
13360	0.1871217432
13365	0.1871123968
13370	0.1871043771
13375	0.1870909913
13380	0.1870789322
13385	0.1870722037
13390	0.1870609738
13395	0.1870547784
13400	0.1870446265
13405	0.1870385377
13410	0.1870303522
13415	0.1870209821
13420	0.1870115291
13425	0.1870002518
13430	0.1869919715
13435	0.1869829568
13440	0.1869750674
13445	0.1869670952
13450	0.1869549531
13455	0.1869457963
13460	0.186935751
13465	0.1869261321
13470	0.1869154116
13475	0.1869074275
13480	0.186899467
13485	0.1868911749
13490	0.1868816034
13495	0.186873797
13500	0.1868646283
13505	0.1868570232
13510	0.1868461132
13515	0.1868384489
13520	0.186830216
13525	0.1868202418
13530	0.1868133593
13535	0.1868061807
13540	0.1867963368
13545	0.1867856399
13550	0.1867782718
13555	0.1867672433
13560	0.1867563332
13565	0.1867467973
13570	0.186736598
13575	0.1867277372
13580	0.1867199427
13585	0.1867128707
13590	0.1867050287
13595	0.1866961443
13600	0.1866881957
13605	0.1866768473
13610	0.1866691238
13615	0.1866579887
13620	0.1866494597
13625	0.1866379691
13630	0.1866284687
13635	0.1866182457
13640	0.1866097286
13645	0.186603237
13650	0.1865958215
13655	0.1865907988
13660	0.1865833952
13665	0.1865741791
13670	0.1865647497
13675	0.1865563036
13680	0.1865504873
13685	0.1865427046
13690	0.1865316997
13695	0.1865218913
13700	0.1865113722
13705	0.1865026299
13710	0.1864948472
13715	0.186486946
13720	0.1864789619
13725	0.186465884
13730	0.1864568337
13735	0.186449975
13740	0.186442133
13745	0.1864333434
13750	0.1864227531
13755	0.1864162853
13760	0.1864087868
13765	0.1864019636
13770	0.1863921078
13775	0.186380949
13780	0.1863717092
13785	0.1863601713
13790	0.1863506236
13795	0.1863380077
13800	0.1863284125
13805	0.1863191253
13810	0.1863099803
13815	0.186297862
13820	0.1862862175
13825	0.1862772857
13830	0.1862662453
13835	0.186257432
13840	0.1862490806
13845	0.1862362634
13850	0.1862280542
13855	0.1862174877
13860	0.186209314
13865	0.1862021828
13870	0.1861905146
13875	0.186182412
13880	0.1861742502
13885	0.1861670124
13890	0.1861582938
13895	0.1861487342
13900	0.1861377649
13905	0.1861278736
13910	0.1861208608
13915	0.1861088728
13920	0.1860993131
13925	0.186090251
13930	0.1860793647
13935	0.1860690469
13940	0.1860604823
13945	0.1860520836
13950	0.186044443
13955	0.1860361864
13960	0.1860295172
13965	0.1860228717
13970	0.1860125657
13975	0.1860040012
13980	0.1859931029
13985	0.1859814229
13990	0.1859701575
13995	0.1859569019
14000	0.1859452811
14005	0.1859363493
14010	0.1859252497
14015	0.1859135934
14020	0.185899094
14025	0.1858920339
14030	0.1858836944
14035	0.1858757932
14040	0.185867809
14045	0.1858601566
14050	0.1858495782
14055	0.1858430038
14060	0.1858341312
14065	0.1858231027
14070	0.1858150475
14075	0.1858037702
14080	0.1857925995
14085	0.1857812749
14090	0.1857726511
14095	0.1857656975
14100	0.1857564577
14105	0.1857471469
14110	0.1857364974
14115	0.1857237157
14120	0.1857142153
14125	0.1857020496
14130	0.1856958305
14135	0.1856861287
14140	0.1856753845
14145	0.1856667252
14150	0.1856551162
14155	0.1856430334
14160	0.1856332724
14165	0.1856258332
14170	0.1856153614
14175	0.1856053043
14180	0.1855999736
14185	0.1855907694
14190	0.1855829511
14195	0.1855724556
14200	0.1855654903
14205	0.1855587263
14210	0.1855471884
14215	0.1855372023
14220	0.1855281757
14225	0.1855198481
14230	0.1855114493
14235	0.1855001128
14240	0.185492413
14245	0.1854841327
14250	0.1854747034
14255	0.1854683422
14260	0.1854615782
14265	0.1854526108
14270	0.1854431341
14275	0.1854317739
14280	0.1854234344
14285	0.1854162795
14290	0.1854051207
14295	0.1853964376
14300	0.185389188
14305	0.1853787873
14310	0.1853749255
14315	0.1853670243
14320	0.185360284
14325	0.185352596
14330	0.185345607
14335	0.1853368529
14340	0.185325232
14345	0.1853144049
14350	0.1853079015
14355	0.1853001306
14360	0.1852907842
14365	0.1852817577
14370	0.1852720914
14375	0.1852620106
14380	0.1852529011
14385	0.1852425359
14390	0.1852321234
14395	0.1852215806
14400	0.1852131937
14405	0.1852041197
14410	0.1851940626
14415	0.1851853914
14420	0.1851773836
14425	0.185169127
14430	0.1851596266
14435	0.1851482427
14440	0.1851354728
14445	0.185127157
14450	0.1851206181
14455	0.1851153822
14460	0.1851063557
14465	0.1850960024
14470	0.1850877813
14475	0.185080117
14480	0.1850696216
14485	0.1850564963
14490	0.185048299
14495	0.1850393435
14500	0.1850318214
14505	0.1850210061
14510	0.1850111148
14515	0.1850054524
14520	0.184996568
14525	0.184985658
14530	0.1849768328
14535	0.184968434
14540	0.1849595615
14545	0.1849506178
14550	0.1849426811
14555	0.1849319961
14560	0.1849192144
14565	0.1849121306
14570	0.1848992067
14575	0.184888806
14580	0.1848800519
14585	0.1848701843
14590	0.1848618922
14595	0.1848551045
14600	0.1848464096
14605	0.1848380701
14610	0.1848260347
14615	0.1848188442
14620	0.1848103152
14625	0.18480303
14630	0.1847930084
14635	0.1847861614
14640	0.1847785682
14645	0.1847707499
14650	0.184760598
14655	0.1847478518
14660	0.1847367878
14665	0.1847291709
14670	0.1847218027
14675	0.1847101701
14680	0.1847039273
14685	0.1846931239
14690	0.1846842039
14695	0.1846761013
14700	0.1846683423
14705	0.1846619218
14710	0.1846530137
14715	0.1846454679
14720	0.1846383722
14725	0.1846273318
14730	0.184616481
14735	0.1846077506
14740	0.1845972788
14745	0.1845898041
14750	0.1845814527
14755	0.1845705427
14760	0.1845624993
14765	0.1845547403
14770	0.1845462941
14775	0.1845378836
14780	0.1845305036
14785	0.1845212875
14790	0.1845086479
14795	0.1845013864
14800	0.184493035
14805	0.1844835465
14810	0.1844739869
14815	0.1844651498
14820	0.1844559574
14825	0.1844471086
14830	0.1844391363
14835	0.1844329172
14840	0.1844229074
14845	0.1844155393
14850	0.1844085857
14855	0.1844001041
14860	0.1843932927
14865	0.1843822642
14870	0.1843732495
14875	0.1843620077
14880	0.1843537512
14885	0.1843442863
14890	0.1843353663
14895	0.1843253566
14900	0.1843190783
14905	0.1843090922
14910	0.1843007527
14915	0.1842903046
14920	0.1842815386
14925	0.184270676
14930	0.1842625734
14935	0.184256532
14940	0.1842488322
14945	0.1842412508
14950	0.184230317
14955	0.1842198097
14960	0.1842122284
14965	0.1842026806
14970	0.1841956323
14975	0.184187506
14980	0.1841777687
14985	0.1841718221
14990	0.184162914
14995	0.1841532833
15000	0.1841459625
15005	0.1841362726
15010	0.1841265708
15015	0.1841192264
15020	0.184108802
15025	0.1841020498
15030	0.1840930825
15035	0.1840833807
15040	0.1840733472
15045	0.1840626741
15050	0.1840560404
15055	0.1840476654
15060	0.1840365302
15065	0.1840282618
15070	0.1840185956
15075	0.1840089412
15080	0.1840010992
15085	0.1839923569
15090	0.1839833067
15095	0.183977514
15100	0.1839700748
15105	0.1839589871
15110	0.1839525903
15115	0.1839401877
15120	0.1839335184
15125	0.1839250605
15130	0.1839176331
15135	0.1839079432
15140	0.1839002197
15145	0.1838876512
15150	0.1838781745
15155	0.1838699297
15160	0.1838627274
15165	0.183857456
15170	0.1838483465
15175	0.1838393555
15180	0.1838324138
15185	0.1838217881
15190	0.1838147871
15195	0.1838055355
15200	0.1837951111
15205	0.1837898753
15210	0.183782827
15215	0.1837672852
15220	0.1837583771
15225	0.1837491491
15230	0.1837387484
15235	0.1837305274
15240	0.1837198069
15245	0.183711882
15250	0.1837047863
15255	0.1836953214
15260	0.1836869582
15265	0.1836763088
15270	0.1836677442
15275	0.183658611
15280	0.1836489211
15285	0.1836391364
15290	0.1836255847
15295	0.1836202067
15300	0.1836111446
15305	0.1835979838
15310	0.1835881517
15315	0.183580132
15320	0.183570063
15325	0.1835608351
15330	0.183552235
15335	0.1835450208
15340	0.1835375224
15345	0.1835299647
15350	0.183523177
15355	0.1835168513
15360	0.1835112009
15365	0.1835062493
15370	0.1834982059
15375	0.1834910865
15380	0.1834851991
15385	0.1834758646
15390	0.1834691124
15395	0.1834618154
15400	0.1834531086
15405	0.1834444967
15410	0.1834393911
15415	0.1834293221
15420	0.1834210063
15425	0.1834094566
15430	0.1834038416
15435	0.1833962721
15440	0.1833872929
15445	0.1833797234
15450	0.1833691332
15455	0.1833603554
15460	0.1833523712
15465	0.1833439607
15470	0.1833361187
15475	0.1833253034
15480	0.1833145
15485	0.1833026185
15490	0.1832923008
15495	0.18328421
15500	0.1832782279
15505	0.1832706465
15510	0.1832637048
15515	0.1832549862
15520	0.1832466349
15525	0.1832352747
15530	0.1832262244
15535	0.1832158119
15540	0.1832065247
15545	0.1831981852
15550	0.1831911251
15555	0.1831835911
15560	0.1831759387
15565	0.183168997
15570	0.1831607404
15575	0.1831540356
15580	0.1831469518
15585	0.1831392283
15590	0.1831336962
15595	0.1831268375
15600	0.1831170291
15605	0.1831110232
15610	0.1831026363
15615	0.1830933018
15620	0.18308514
15625	0.1830776178
15630	0.1830713158
15635	0.183063
15640	0.1830540445
15645	0.1830458353
15650	0.1830371286
15655	0.1830304712
15660	0.1830214802
15665	0.1830134842
15670	0.1830049552
15675	0.1829930382
15680	0.182984829
15685	0.1829756011
15690	0.1829669654
15695	0.1829574177
15700	0.1829513526
15705	0.1829372441
15710	0.182930184
15715	0.1829203163
15720	0.1829100578
15725	0.1828993491
15730	0.182890749
15735	0.1828827886
15740	0.1828705044
15745	0.1828650079
15750	0.1828570001
15755	0.1828488738
15760	0.1828406291
15765	0.1828339599
15770	0.1828245661
15775	0.1828159186
15780	0.1828088347
15785	0.1827998082
15790	0.1827919662
15795	0.1827866474
15800	0.1827804165
15805	0.1827743988
15810	0.182763619
15815	0.1827577197
15820	0.1827446182
15825	0.1827357575
15830	0.182727418
15835	0.1827212818
15840	0.1827104428
15845	0.1827020678
15850	0.182690672
15855	0.1826820956
15860	0.1826727492
15865	0.1826663761
15870	0.1826582854
15875	0.1826481572
15880	0.1826412392
15885	0.1826322837
15890	0.1826257803
15895	0.1826188268
15900	0.1826116245
15905	0.1826060569
15910	0.1825983808
15915	0.1825868547
15920	0.1825768094
15925	0.1825698914
15930	0.1825608767
15935	0.1825518738
15940	0.1825419114
15945	0.1825357042
15950	0.1825266539
15955	0.1825196767
15960	0.1825131852
15965	0.1825060303
15970	0.1824988043
15975	0.1824921943
15980	0.1824837008
15985	0.1824752547
15990	0.1824666427
15995	0.1824571542
16000	0.1824472984
16005	0.1824408661
16010	0.1824323252
16015	0.1824235592
16020	0.1824168781
16025	0.1824072356
16030	0.1823998556
16035	0.1823910778
16040	0.182381459
16045	0.1823709398
16050	0.1823616408
16055	0.1823529459
16060	0.1823477574
16065	0.1823393231
16070	0.1823295977
16075	0.1823193036
16080	0.1823141151
16085	0.1823085712
16090	0.1823005516
16095	0.1822930413
16100	0.1822858982
16105	0.1822794185
16110	0.1822697523
16115	0.1822599439
16120	0.1822509292
16125	0.1822461671
16130	0.1822351978
16135	0.1822263608
16140	0.1822163155
16145	0.1822084024
16150	0.1822010225
16155	0.1821909061
16160	0.1821817255
16165	0.1821738717
16170	0.1821660179
16175	0.1821580456
16180	0.1821507959
16185	0.1821407032
16190	0.1821325651
16195	0.1821262512
16200	0.1821191319
16205	0.1821134814
16210	0.1821062672
16215	0.1820944332
16220	0.1820846248
16225	0.1820772448
16230	0.1820692133
16235	0.1820615846
16240	0.1820535057
16245	0.1820451662
16250	0.1820339718
16255	0.1820262957
16260	0.1820180865
16265	0.1820105525
16270	0.1820040017
16275	0.1819971785
16280	0.1819867304
16285	0.1819775973
16290	0.1819687484
16295	0.1819585965
16300	0.1819501859
16305	0.181939489
16310	0.1819317774
16315	0.1819223836
16320	0.1819180598
16325	0.1819126937
16330	0.1819033709
16335	0.1818911105
16340	0.1818827473
16345	0.1818721097
16350	0.1818632016
16355	0.1818527772
16360	0.1818443192
16365	0.1818380527
16370	0.1818298317
16375	0.1818199285
16380	0.1818114114
16385	0.1818016385
16390	0.1817925646
16395	0.1817843198
16400	0.1817772597
16405	0.1817675697
16410	0.1817544919
16415	0.1817465315
16420	0.1817399807
16425	0.1817300657
16430	0.1817211339
16435	0.1817125575
16440	0.1817030689
16445	0.1816960917
16450	0.1816860464
16455	0.181677008
16460	0.1816701847
16465	0.1816594168
16470	0.1816522738
16475	0.1816419205
16480	0.1816355237
16485	0.1816284754
16490	0.1816240806
16495	0.1816154094
16500	0.1816082781
16505	0.1816023197
16510	0.1815945962
16515	0.1815835203
16520	0.1815733209
16525	0.1815661897
16530	0.1815558009
16535	0.1815465019
16540	0.1815404131
16545	0.1815322157
16550	0.1815236038
16555	0.1815158921
16560	0.1815066879
16565	0.1814978153
16570	0.1814898193
16575	0.1814812547
16580	0.1814737445
16585	0.1814650377
16590	0.1814543172
16595	0.1814477783
16600	0.1814419975
16605	0.1814339186
16610	0.1814225465
16615	0.1814154153
16620	0.1814077037
16625	0.1814005724
16630	0.1813930266
16635	0.1813844976
16640	0.1813751867
16645	0.1813695718
16650	0.181358638
16655	0.1813505828
16660	0.181343191
16665	0.1813362019
16670	0.1813283836
16675	0.1813235742
16680	0.1813168813
16685	0.1813092762
16690	0.1813002733
16695	0.1812935212
16700	0.1812825164
16705	0.1812715708
16710	0.1812626034
16715	0.1812568345
16720	0.1812474407
16725	0.1812393026
16730	0.181232195
16735	0.1812237252
16740	0.1812162505
16745	0.1812064539
16750	0.1811995596
16755	0.1811903317
16760	0.1811826674
16765	0.1811736882
16770	0.1811632165
16775	0.1811558128
16780	0.1811479116
16785	0.1811383638
16790	0.1811291596
16795	0.1811227035
16800	0.1811130728
16805	0.1811051598
16810	0.1810960266
16815	0.1810874147
16820	0.1810806033
16825	0.1810701552
16830	0.1810613774
16835	0.1810534407
16840	0.1810446629
16845	0.1810339779
16850	0.1810273086
16855	0.1810179978
16860	0.181012833
16865	0.1810056307
16870	0.1810008805
16875	0.1809948865
16880	0.1809847582
16885	0.1809768807
16890	0.1809718344
16895	0.1809647742
16900	0.1809548948
16905	0.1809480123
16910	0.1809405139
16915	0.1809317361
16920	0.1809218566
16925	0.1809124747
16930	0.1809001786
16935	0.1808873851
16940	0.1808799103
16945	0.1808731819
16950	0.1808671049
16955	0.1808565029
16960	0.180848803
16965	0.180838817
16970	0.1808315791
16975	0.180825822
16980	0.1808172219
16985	0.1808071174
16990	0.1808000098
16995	0.1807901541
17000	0.1807828807
17005	0.1807737357
17010	0.180763868
17015	0.1807548296
17020	0.1807471298
17025	0.1807396551
17030	0.1807324646
17035	0.1807232959
17040	0.1807137837
17045	0.1807061431
17050	0.1807007176
17055	0.1806934206
17060	0.1806865973
17065	0.1806797504
17070	0.1806728443
17075	0.1806632491
17080	0.1806554308
17085	0.1806455632
17090	0.1806400786
17095	0.1806323077
17100	0.1806278655
17105	0.1806194193
17110	0.1806124895
17115	0.1806032853
17120	0.180596083
17125	0.1805867721
17130	0.1805783497
17135	0.1805693823
17140	0.1805623103
17145	0.1805550251
17150	0.1805468988
17155	0.1805412839
17160	0.1805353017
17165	0.1805278862
17170	0.1805218685
17175	0.1805156139
17180	0.1805082576
17185	0.1805011027
17190	0.1804923012
17195	0.1804849686
17200	0.1804769371
17205	0.1804692965
17210	0.1804637881
17215	0.180453956
17220	0.1804465405
17225	0.1804389473
17230	0.1804292337
17235	0.1804216049
17240	0.1804123296
17245	0.1804047838
17250	0.1803987068
17255	0.1803920139
17260	0.1803820871
17265	0.180374328
17270	0.1803659648
17275	0.1803574358
17280	0.1803499492
17285	0.180340354
17290	0.1803314222
17295	0.1803216731
17300	0.1803125162
17305	0.1803025893
17310	0.1802960504
17315	0.1802907908
17320	0.1802821315
17325	0.1802741237
17330	0.1802681415
17335	0.1802579778
17340	0.1802513796
17345	0.1802435139
17350	0.1802352455
17355	0.1802284697
17360	0.1802211371
17365	0.1802143138
17370	0.180205074
17375	0.1801960593
17380	0.1801905273
17385	0.1801813349
17390	0.1801727466
17395	0.1801639807
17400	0.1801568376
17405	0.180148273
17410	0.1801400164
17415	0.1801329681
17420	0.1801240956
17425	0.1801150335
17430	0.1801097147
17435	0.1801008895
17440	0.1800935214
17445	0.1800849568
17450	0.1800760013
17455	0.1800689056
17460	0.1800590024
17465	0.1800514803
17470	0.1800460786
17475	0.1800372534
17480	0.1800290205
17485	0.1800198044
17490	0.1800132418
17495	0.180005696
17500	0.1799990267
17505	0.1799903674
17510	0.1799813882
17515	0.1799726815
17520	0.1799639155
17525	0.1799550904
17530	0.1799473905
17535	0.1799384706
17540	0.1799303443
17545	0.1799232605
17550	0.1799138075
17555	0.1799027197
17560	0.1798939893
17565	0.1798880545
17570	0.1798771326
17575	0.1798687576
17580	0.1798591979
17585	0.1798500055
17590	0.1798410856
17595	0.1798314193
17600	0.1798221795
17605	0.1798147048
17610	0.1798044107
17615	0.179795088
17620	0.1797896981
17625	0.1797831237
17630	0.1797769164
17635	0.1797709816
17640	0.1797608179
17645	0.1797523125
17650	0.1797434044
17655	0.1797346859
17660	0.179726453
17665	0.179717841
17670	0.1797083761
17675	0.1796994799
17680	0.179691709
17685	0.1796820191
17690	0.1796745088
17695	0.1796661811
17700	0.1796569887
17705	0.17964628
17710	0.1796378102
17715	0.1796295181
17720	0.1796228844
17725	0.1796151372
17730	0.1796092616
17735	0.1795994059
17740	0.1795941463
17745	0.179584563
17750	0.1795758681
17755	0.1795707388
17760	0.1795621506
17765	0.1795541427
17770	0.1795467035
17775	0.1795392999
17780	0.1795330097
17785	0.1795247886
17790	0.1795180365
17795	0.1795121254
17800	0.1795032528
17805	0.1794939301
17810	0.1794837545
17815	0.1794729511
17820	0.1794643391
17825	0.179456047
17830	0.1794486315
17835	0.1794395812
17840	0.1794263494
17845	0.1794161264
17850	0.1794082844
17855	0.1794028353
17860	0.1793954908
17865	0.1793872816
17870	0.1793807782
17875	0.1793749501
17880	0.1793639097
17885	0.1793549542
17890	0.1793475505
17895	0.1793407273
17900	0.1793324589
17905	0.1793251026
17910	0.1793185518
17915	0.1793106743
17920	0.1793032232
17925	0.1792956537
17930	0.1792876696
17935	0.1792785364
17940	0.1792731702
17945	0.1792643924
17950	0.1792557331
17955	0.1792471567
17960	0.1792393384
17965	0.179230987
17970	0.1792232398
17975	0.1792160612
17980	0.1792068214
17985	0.1791992164
17990	0.1791922392
17995	0.1791839589
18000	0.179177882
18005	0.1791743874
18010	0.1791660124
18015	0.1791580756
18020	0.1791502692
18025	0.1791414559
18030	0.1791334836
18035	0.179125997
18040	0.1791200977
18045	0.1791100287
18050	0.1791026961
18055	0.1790939065
18060	0.1790859579
18065	0.1790779501
18070	0.1790660568
18075	0.1790573146
18080	0.1790489869
18085	0.1790423414
18090	0.1790341203
18095	0.1790268114
18100	0.1790200711
18105	0.1790147997
18110	0.1790086635
18115	0.178998784
18120	0.1789923162
18125	0.1789836213
18130	0.1789773667
18135	0.1789701289
18140	0.178965047
18145	0.1789570273
18150	0.1789497895
18155	0.1789416395
18160	0.1789335369
18165	0.178925079
18170	0.1789194285
18175	0.1789101176
18180	0.1789034602
18185	0.1788985679
18190	0.1788914603
18195	0.1788840922
18200	0.1788756224
18205	0.1788692967
18210	0.1788652809
18215	0.1788567519
18220	0.1788505091
18225	0.178841139
18230	0.1788319822
18235	0.1788228253
18240	0.1788161442
18245	0.1788076863
18250	0.178800484
18255	0.1787927131
18260	0.1787815661
18265	0.178775039
18270	0.1787675642
18275	0.1787601013
18280	0.1787534676
18285	0.1787454124
18290	0.178739833
18295	0.1787337679
18300	0.1787243386
18305	0.1787172903
18310	0.1787096142
18315	0.1787033951
18320	0.1786956242
18325	0.1786884811
18330	0.1786799166
18335	0.178672039
18340	0.1786622307
18345	0.1786560234
18350	0.1786481222
18355	0.1786425428
18360	0.178631076
18365	0.1786240277
18370	0.1786151077
18375	0.1786069933
18380	0.178599483
18385	0.1785902432
18390	0.1785812403
18395	0.1785720243
18400	0.1785654972
18405	0.178556826
18410	0.1785494934
18415	0.1785449801
18420	0.1785364866
18425	0.1785277325
18430	0.178519085
18435	0.1785110653
18440	0.1785056281
18445	0.1784982955
18450	0.1784909629
18455	0.1784826589
18460	0.1784770795
18465	0.1784698654
18470	0.1784614192
18475	0.1784537905
18480	0.1784451193
18485	0.178438995
18490	0.1784322665
18495	0.1784224818
18500	0.1784169143
18505	0.1784074375
18510	0.1783951297
18515	0.1783887329
18520	0.1783770529
18525	0.1783703362
18530	0.1783607885
18535	0.1783489781
18540	0.178341989
18545	0.1783357936
18550	0.1783286269
18555	0.1783219932
18560	0.1783141157
18565	0.1783075768
18570	0.1783006469
18575	0.1782918928
18580	0.1782825582
18585	0.1782752375
18590	0.178268438
18595	0.1782598852
18600	0.178253216
18605	0.1782472575
18610	0.1782377927
18615	0.1782298914
18620	0.178223625
18625	0.1782128689
18630	0.1782044465
18635	0.1781982392
18640	0.1781911317
18645	0.1781817972
18650	0.1781735643
18655	0.1781639928
18660	0.17815775
18665	0.178149991
18670	0.1781407156
18675	0.1781321984
18680	0.178125008
18685	0.1781162776
18690	0.1781072273
18695	0.178098106
18700	0.1780889965
18705	0.1780807162
18710	0.1780734429
18715	0.1780633028
18720	0.178054833
18725	0.1780466119
18730	0.1780381303
18735	0.1780312834
18740	0.1780233348
18745	0.1780143793
18750	0.1780076271
18755	0.1780017634
18760	0.1779947507
18765	0.1779868139
18770	0.1779794813
18775	0.1779715327
18780	0.1779668418
18785	0.1779599948
18790	0.1779531716
18795	0.1779459338
18800	0.1779396673
18805	0.1779330928
18810	0.1779267671
18815	0.1779205244
18820	0.1779146133
18825	0.177907411
18830	0.1779016894
18835	0.1778927458
18840	0.1778826531
18845	0.177876967
18850	0.1778698358
18855	0.1778621478
18860	0.1778547086
18865	0.1778459901
18870	0.1778368332
18875	0.1778307681
18880	0.1778230683
18885	0.1778146103
18890	0.1778047308
18895	0.1777985828
18900	0.1777889284
18905	0.177781892
18910	0.1777737539
18915	0.1777679731
18920	0.1777616355
18925	0.1777523247
18930	0.1777453948
18935	0.1777375055
18940	0.1777276023
18945	0.1777212766
18950	0.1777174267
18955	0.1777100467
18960	0.17770134
18965	0.1776928465
18970	0.1776841042
18975	0.1776780036
18980	0.1776691784
18985	0.1776628764
18990	0.1776550226
18995	0.1776455577
19000	0.1776398835
19005	0.1776325746
19010	0.1776242114
19015	0.177612792
19020	0.1776074732
19025	0.1776000103
19030	0.1775929738
19035	0.1775836274
19040	0.1775759868
19045	0.1775690688
19050	0.1775615704
19055	0.1775511579
19060	0.177542463
19065	0.1775333772
19070	0.1775251562
19075	0.177517101
19080	0.1775106923
19085	0.1775056104
19090	0.1774981831
19095	0.1774904596
19100	0.1774833639
19105	0.1774766354
19110	0.1774691488
19115	0.1774612239
19120	0.1774527897
19125	0.1774446989
19130	0.1774390129
19135	0.1774331373
19140	0.177427321
19145	0.1774197278
19150	0.1774124426
19155	0.177406567
19160	0.1773985
19165	0.1773900183
19170	0.177382129
19175	0.1773756493
19180	0.1773695012
19185	0.1773623937
19190	0.1773543859
19195	0.1773479773
19200	0.1773367474
19205	0.1773279933
19210	0.1773213122
19215	0.1773145245
19220	0.1773076894
19225	0.1772991959
19230	0.1772917449
19235	0.1772854547
19240	0.1772765229
19245	0.1772643809
19250	0.1772551056
19255	0.1772490168
19260	0.177239007
19265	0.1772332144
19270	0.1772248512
19275	0.1772179095
19280	0.1772113232
19285	0.1772058267
19290	0.177199655
19295	0.17719327
19300	0.1771821823
19305	0.1771736414
19310	0.1771656573
19315	0.1771574599
19320	0.1771499496
19325	0.1771423801
19330	0.1771354503
19335	0.1771287811
19340	0.1771214129
19345	0.1771140092
19350	0.1771080271
19355	0.1770990597
19360	0.1770925563
19365	0.1770840628
19370	0.177076209
19375	0.1770710679
19380	0.1770602408
19385	0.1770527423
19390	0.1770457888
19395	0.1770382548
19400	0.1770310051
19405	0.1770266695
19410	0.1770201543
19415	0.1770140181
19420	0.1770081544
19425	0.1769992108
19430	0.1769929443
19435	0.1769838467
19440	0.1769761942
19445	0.1769691341
19450	0.176960534
19455	0.176953154
19460	0.1769450396
19465	0.176936475
19470	0.1769286212
19475	0.1769218216
19480	0.1769170359
19485	0.1769100468
19490	0.1769031999
19495	0.176893048
19500	0.1768842583
19505	0.1768757885
19510	0.1768699367
19515	0.1768641559
19520	0.1768537315
19525	0.1768478322
19530	0.1768412459
19535	0.1768344109
19540	0.176822328
19545	0.1768135858
19550	0.1768080538
19555	0.1767995484
19560	0.1767931043
19565	0.1767859257
19570	0.1767804647
19575	0.1767732269
19580	0.1767654086
19585	0.1767586801
19590	0.1767523781
19595	0.1767452943
19600	0.1767366705
19605	0.1767267673
19610	0.1767190912
19615	0.1767116046
19620	0.1767024122
19625	0.1766919523
19630	0.1766840155
19635	0.1766768488
19640	0.1766689239
19645	0.1766617571
19650	0.1766548273
19655	0.1766488096
19660	0.176641015
19665	0.1766334454
19670	0.1766236963
19675	0.1766145276
19680	0.1766067804
19685	0.1765990331
19690	0.1765921625
19695	0.1765812169
19700	0.1765752111
19705	0.1765697027
19710	0.1765631757
19715	0.1765568026
19720	0.1765503347
19725	0.1765448619
19730	0.1765399222
19735	0.1765313813
19740	0.1765232313
19745	0.1765172966
19750	0.1765069196
19755	0.176498201
19760	0.1764892218
19765	0.1764814035
19770	0.1764743552
19775	0.1764679229
19780	0.1764600099
19785	0.1764525233
19790	0.1764432835
19795	0.1764338897
19800	0.1764248276
19805	0.1764194732
19810	0.1764122473
19815	0.1764054122
19820	0.1763993352
19825	0.1763908773
19830	0.1763848714
19835	0.1763763068
19840	0.1763717462
19845	0.1763616061
19850	0.1763517503
19855	0.1763444296
19860	0.1763360664
19865	0.1763287575
19870	0.1763217566
19875	0.176313962
19880	0.1763064517
19885	0.176298586
19890	0.1762889672
19895	0.1762819307
19900	0.1762754155
19905	0.1762675261
19910	0.1762610109
19915	0.1762516171
19920	0.1762426853
19925	0.1762371888
19930	0.1762305551
19935	0.1762276529
19940	0.1762178089
19945	0.1762142433
19950	0.1762076333
19955	0.1762004902
19960	0.1761938329
